original order,Case Number,Year,Type,Country,Area,Activity,Sex ,Injury,Fatal (Y/N),Time
6082.0,2016.09.06,2016.0,Unprovoked,NEW CALEDONIA,North Province,Kite,M,FATAL,Y,15:40
6081.0,2016.09.05,2016.0,Unprovoked,USA,South Carolina,Boogie,F,Lacerations & punctures to lower right leg,N,19:30
6080.0,2016.09.05,2016.0,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,"No inury, board broken in half by shark",N,19:30
6079.0,2016.09.04,2016.0,Unprovoked,USA,Florida,Surfing,M,Foot bitten,N,19:30
6078.0,2016.09.01,2016.0,Unprovoked,USA,California,Spearfishing,M,Two toes broken & lacerated,N,19:30
6077.0,2016.09.00,2016.0,Invalid,MEXICO,Unknown,Cage,Unknown,"No injury to divers, white shark breached cage",Unknown,19:30
6076.0,2016.08.29,2016.0,Unprovoked,USA,Florida,Surfing,M,Lacerations to right foot,N,15:00
6075.0,2016.08.29,2016.0,Unprovoked,USA,Florida,Surfing,M,Minor injury to ankle,N,14:00
6074.0,2016.08.27,2016.0,Unprovoked,REUNION,Unknown,Surfing,M,"Right arm severed, ankle severely bitten ",N,17:00
6073.0,2016.08.25,2016.0,Unprovoked,USA,Florida,Wading,M,Minor injury to ankle,N,16:00
6072.0,2016.08.07,2016.0,Unprovoked,BAHAMAS,New Providence Island,Snorkeling,M,Lacerations to left leg,N,16:00
6071.0,2016.08.06,2016.0,Unprovoked,USA,Hawaii,SUP,M,"No inury, shark & board collided",N,16:30
6070.0,2016.08.04,2016.0,Unprovoked,USA,Florida,Surfing,M,Big toe bitten,N,16:30
6069.0,2016.07.29,2016.0,Unprovoked,SPAIN,Alicante Province,Swimming,M,Lacerations to right hand,N,11:30
6068.0,2016.07.28,2016.0,Unprovoked,CHINA,Hong Kong,Swimming,M,Lacerations to leg,N,11:30
6067.0,2016.07.28,2016.0,Boat,AUSTRALIA,Western Australia,Kayaking,M,"No injury, shark nudged kayak repeatedly",N,11:30
6066.0,2016.07.27,2016.0,Provoked,USA,Florida,Lobstering,M,Laceration to left forearm PROVOKED INCIDENT,N,11:30
6065.0,2016.07.26,2016.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury. Leg rope severed, knocked off board by shark",N,12:00
6064.0,2016.07.24,2016.0,Unprovoked,JAPAN,Kochi Prefecture,Surfing,M,Lacerations to left leg,N,19:05
6063.0,2016.07.23,2016.0,Unprovoked,AUSTRALIA,Tasmania,Surfing,M,Calf bumped but no injury,N,19:05
6062.0,2016.07.23,2016.0,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,Lacerations to face and right leg,N,19:05
6061.0,2016.07.20,2016.0,Provoked,AUSTRALIA,Queensland,Fishing,M,Laceration to left calf from hooked shark PROVOKED INCIDENT,N,A
6060.0,2016.07.17,2016.0,Boat,USA,Alabama,Fishing,Unknown,"No injury, shark bit trolling motor",N,A
6059.0,2016.07.16,2016.0,Unprovoked,USA,Florida,Surfing,F,Minor injury to leg,N,1300
6058.0,2016.07.16,2016.0,Unprovoked,USA,Florida,Unknown,F,Minor injury to toes,N,11:00
6057.0,2016.07.15,2016.0,Unprovoked,USA,California,Kite,M,"No injury, board damaged",N,17:00
6056.0,2016.07.15,2016.0,Unprovoked,USA,South Carolina,Swimming,M,Puncture wounds to foot,N,17:00
6055.0,2016.07.14,2016.0,Unprovoked,BAHAMAS,Unknown,Diving,M,Face bruised when partly blind shark collided with him,N,17:00
6054.0,2016.07.08,2016.0,Unprovoked,SPAIN,Canary Islands,Wading,F,"5 tiny puncture marks to lower leg, treated with hydrogen peroxide",N,17:00
6053.0,2016.07.08,2016.0,Boat,USA,California,Fishing,M,"No injury. Hull bitten, tooth fragment recovered",N,17:00
6052.0,2016.07.07,2016.0,Provoked,USA,Massachusetts,Fishing,M,Fin of hooked shark injured fisherman's forearm. . PROVOKED INCIDENT,N,10:00
6051.0,2016.07.07,2016.0,Boat,USA,California,Fishing,M,"No injury. Hull bitten, tooth fragment recovered",N,10:00
6050.0,2016.07.06,2016.0,Unprovoked,USA,Florida,Swimming,F,"Buttocks, thigh, left hand & wrist injured",N,14:30
6049.0,2016.07.04,2016.0,Provoked,AUSTRALIA,Queensland,Fishing,M,Right thigh injured by hooked pregnant female shark PROVOKED INCIDENT,N,22:00
6048.0,2016.06.27,2016.0,Unprovoked,USA,South Carolina,Unknown,M,Minor injury,N,16:20
6047.0,2016.06.25,2016.0,Unprovoked,USA,North Carolina,Surfing,M,Foot injured,N,14:34
6046.0,2016.06.24,2016.0,Unprovoked,COLUMBIA,Isla Provedencia,Diving,M,Severe bite to right hand,N,11:00
6045.0,2016.06.23,2016.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Spearfishing,M,Injuries to left leg & right hand,N,11:00
6044.0,2016.06.21,2016.0,Unprovoked,USA,South Carolina,Bathing,M,Lacerations and punctures to foot,N,15:25
6043.0,2016.06.21,2016.0,Unprovoked,USA,Florida,Wading,M,Injuries to right calf,N,14:55
6042.0,2016.06.15,2016.0,Unprovoked,USA,Hawaii,Surfing,M,Single puncture wound to arm,N,06:00
6041.0,2016.06.15,2016.0,Provoked,AUSTRALIA,Western Australia,Spearfishing,M,No injury but shark punctured his wetsuit after he prodded it with his spear PROVOKED INCIDENT,N,06:00
6040.0,2016.06.14,2016.0,Unprovoked,USA,Texas,Bathing,F,Injury to lower leg,N,17:30
6039.0,2016.06.11,2016.0,Unprovoked,USA,North Carolina,Standing,M,Laceration to wrist,N,15:00
6038.0,2016.06.07,2016.0,Invalid,USA,South Carolina,Surfing,M,"No injury, board damaged",Unknown,11:30
6037.0,2016.06.05,2016.0,Unprovoked,USA,Florida,Swimming,M,Leg bitten,N,08:30
6036.0,2016.06.05,2016.0,Unprovoked,AUSTRALIA,Western Australia,Diving,F,FATAL,Y,11:30
6035.0,2016.06.04,2016.0,Unprovoked,EGYPT,Suez,Swimming,M,"Leg severely bitten, surgically amputated",N,08:30
6034.0,2016.06.02,2016.0,Unprovoked,AUSTRALIA,New South Wales,Spearfishing,M,"No injury, but sharks repeatedly hit their fins and guns",Unknown,08:30
6033.0,2016.06.02,2016.0,Unprovoked,NEW CALEDONIA,Unknown,Kite,M,Laceration to heel,N,16:00
6032.0,2016.05.31,2016.0,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,FATAL,Y,16:00
6031.0,2016.05.29,2016.0,Unprovoked,USA,California,Swimming,F,Injuries to arm and shoulder,N,16:00
6030.0,2016.05.29,2016.0,Unprovoked,USA,Florida,Swimming,M,Injury to posterior right leg,N,15:45
6029.0,2016.05.22,2016.0,Unprovoked,USA,Florida,Swimming,F,Puncture wounds to thigh,N,12:00
6028.0,2016.05.21,2016.0,Unprovoked,USA,Florida,Swimming,F,Lacerations and puncture wounds to foot and ankle,N,18:00
6027.0,2016.05.21,2016.0,Unprovoked,USA,Florida,Swimming,F,"Back, arm & hand injured",N,17:46
6026.0,2016.05.18,2016.0,Unprovoked,USA,Florida,Swimming,M,Ankle bitten,N,M
6025.0,2016.05.15,2016.0,Provoked,USA,Florida,Teasing,F,Arm grabbed PROVOKED INCIDENT,N,13:20
6024.0,2016.05.03,2016.0,Unprovoked,USA,Hawaii,Bathing,M,Minor lacerations to right shoulder,N,15:49
6023.0,2016.05.02,2016.0,Provoked,NEW ZEALAND,North Island,Fishing,M,Foot bitten by landed shark PROVOKED INCIDENT,N,16:00
6022.0,2016.04.25,2016.0,Unprovoked,INDONESIA,Bali,Surfing,M,Elbow bitten,N,07:00
6021.0,2016.04.23,2016.0,Unprovoked,USA,Florida,Surfing,M,Minor injury to left foot,N,17:30
6020.0,2016.04.22,2016.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,"No injury, surf-ski bitten",N,08:00
6019.0,2016.04.19,2016.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,Minor puncture wound to foot,N,12:00
6018.0,2016.04.18,2016.0,Provoked,FRENCH POLYNESIA,Tuamotos,Spearfishing,M,Laceration to knee by speared shark PROVOKED INCIDENT,N,08:30
6017.0,2016.04.18,2016.0,Provoked,FRENCH POLYNESIA,Tuamotos,Spearfishing,M,"Severe lacerations to right forearm, hand and calf from speared shark PROVOKED INCIDENT",N,08:30
6016.0,2016.04.13,2016.0,Unprovoked,USA,Florida,Spearfishing,M,Multiple bites to right arm,N,08:30
6015.0,2016.04.09,2016.0,Unprovoked,NEW CALEDONIA,Grand Terre,Walking,F,FATAL,Y,10:45
6014.0,2016.04.08,2016.0,Invalid,CAPE VERDE,Boa Vista Island,Unknown,M,"""Serious""",Unknown,10:45
6013.0,2016.04.07,2016.0,Unprovoked,USA,Florida,Fishing,M,Left hand bitten,N,10:45
6012.0,2016.04.07,2016.0,Invalid,USA,Florida,SUP,M,Fell off board when spinner shark leapt from the water next to him. No injury to surfer,Unknown,10:45
6011.0,2016.03.31,2016.0,Unprovoked,USA,Hawaii,Snorkeling,F,Minor injury to left foot,N,11:00
6010.0,2016.03.30,2016.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Severe injury to thigh,N,19:00
6009.0,2016.03.28,2016.0,Unprovoked,USA,Florida,Unknown,M,Minor injury to arm. Possibly caused by smalll nurse shark,Unknown,19:00
6008.0,2016.03.28,2016.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, board dented",N,11:00
6007.0,2016.03.26,2016.0,Provoked,BAHAMAS,Unknown,Unknown,M,Minor injury to chest PROVOKED INCIDENT,N,11:00
6006.0,2016.03.13,2016.0,Invalid,USA,California,Surfing,Unknown,Board reportedly bumped by shark. No injury,Unknown,08:30
6005.0,2016.03.11,2016.0,Unprovoked,USA,Florida,Surfing,M,Lacerations to right foot and ankle,N,13:30
6004.0,2016.03.10,2016.0,Unprovoked,F[A-Z][A-Z][A-Z],Vanua Levu,Diving,M,FATAL,Y,16:00
6003.0,2016.03.04,2016.0,Unprovoked,USA,Florida,Unknown,M,Superficial injury to foot,N,16:00
6002.0,2016.03.03,2016.0,Unprovoked,AUSTRALIA,South Australia,Fishing,M,Puncture wounds to right calf,N,00:00
6001.0,2016.03.02,2016.0,Unprovoked,BRAZIL,Santa Catarina State,Swimming,M,Minor injury to head,N,00:00
6000.0,2016.02.22,2016.0,Unprovoked,NEW CALEDONIA,South Province,Kite,M,Puncture wounds to right thigh,N,19:00
5999.0,2016.02.19,2016.0,Unprovoked,NEW CALEDONIA,South Province,Spearfishing,M,Forearm bitten,N,16:00
5998.0,2016.02.12,2016.0,Unprovoked,DOMINICAN REPUBLIC,Altagracia Province,Wading,F,Avulsion injury to lower leg,N,15:00
5997.0,2016.02.10,2016.0,Invalid,CAYMAN ISLANDS,Grand Cayman,Feeding,M,Minor injury to wrist from Southern stingray,Unknown,15:00
5996.0,2016.02.10,2016.0,Invalid,AUSTRALIA,Tasmania,Surfing,M,"No injury, knocked off board",Unknown,12:30
5995.0,2016.02.05,2016.0,Unprovoked,AUSTRALIA,Queensland,Walking,F,Foot nipped,N,13:20
5994.0,2016.02.04,2016.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, shark bit board",N,19:30
5993.0,2016.02.02,2016.0,Unprovoked,BRAZIL,Balneário Camboriú,Swimming,M,Lacerations to scalp,N,19:30
5992.0,2016.01.29,2016.0,Boat,SOUTH AFRICA,KwaZulu-Natal,Kayaking,M,"No injury, shark capsized kayak",N,19:30
5991.0,2016.01.28,2016.0,Unprovoked,USA,Hawaii,Surfing,M,Lacerations to both hands,N,14:00
5990.0,2016.01.25,2016.0,Unprovoked,USA,Hawaii,Surfing,F,No injury,N,11:30
5989.0,2016.01.24,2016.0,Unprovoked,USA,Texas,Spearfishing,M,"Bruised ribs & tail bone, speargun broken and wetsuit cut",N,09:30
5988.0,2016.01.24,2016.0,Boat,UNITED ARAB EMIRATES,Fujairah Emirate,Fishing,M,"No injury to occupants, shark leapt into boat",N,09:30
5987.0,2016.01.23,2016.0,Unprovoked,USA,Hawaii,Surfing,M,No injury,N,08:30
5986.0,2016.01.11,2016.0,Unprovoked,AUSTRALIA,Queensland,Surfing,M,Laceration to right foot,N,08:30
5985.0,2016.01.05,2016.0,Unprovoked,AUSTRALIA,Queensland,Wading,M,Laceration to right calf,N,16:00
5984.0,2016.01.02,2016.0,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,Lacerations to arms & leg,N,11:30
5983.0,2015.12.26,2015.0,Boat,SOUTH AFRICA,KwaZulu-Natal,Kayaking,M,"No injury, kayak damaged",N,08:30
5982.0,2015.12.25,2015.0,Unprovoked,SPAIN,Grand Canary Island,Swimming,F,Lacerations to left forearm,N,08:30
5981.0,2015.12.22,2015.0,Unprovoked,USA,Hawaii,Surfing,M,"No injury, shark bit board",N,08:30
5980.0,2015.12.21,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, shark leapt on surfboard",N,07:00
5979.0,2015.12.21,2015.0,Unprovoked,BRAZIL,Pernambuco,Diving,M,Right hand & part of forearm removed,N,07:00
5978.0,2015.12.19,2015.0,Unprovoked,ARUBA,Unknown,Sea,M,FATAL,Y,07:00
5977.0,2015.12.13,2015.0,Boat,AUSTRALIA,New South Wales,Fishing,Unknown,"No injury, shark rammed boat & bit motor",N,10:30
5976.0,2015.12.11,2015.0,Unprovoked,BAHAMAS,Unknown,Lobster,M,"Bitten on thigh, abdomen & hand",N,10:30
5975.0,2015.12.08,2015.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,F,Lacerations to both hands and forearms,N,08:30
5974.0,2015.11.20,2015.0,Unprovoked,ECUADOR,Galapagos Islands,Snorkeling,M,Lacerations to left calf,N,10:15
5973.0,2015.11.16,2015.0,Unprovoked,USA,Florida,Surfing,M,Right heel injured,N,16:00
5972.0,2015.11.15,2015.0,Unprovoked,USA,Florida,Swimming,F,Leg injured,N,11:00
5971.0,2015.11.15,2015.0,Unprovoked,USA,Florida,Surfing,M,Lacerations to hand,N,11:00
5970.0,2015.11.10,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Injury to left thigh,N,18:15
5969.0,2015.12.23,2015.0,Invalid,USA,Florida,Surfing,F,Lower left leg injured,Unknown,11:00
5968.0,2015.11.03,2015.0,Unprovoked,USA,Hawaii,Swimming,M,Laceration to right ankle,N,11:00
5967.0,2015.11.01,2015.0,Unprovoked,USA,Florida,Wading,F,Injury to right ankle/calf & hand,N,14:00
5966.0,2015.11.01,2015.0,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,M,"Arms severely injured, surgically amputated",N,04:00
5965.0,2015.10.30,2015.0,Unprovoked,AUSTRALIA,Western Australia,Spearfishing,M,Minor injury,N,04:00
5964.0,2015.10.28,2015.0,Unprovoked,USA,Hawaii,Surfing,M,"Lacerations & puncture wounds to right thigh, calf & ankle",N,14:50
5963.0,2015.10.25,2015.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,"Lacerations to right calf, knee & hip",N,15:00
5962.0,2015.10.21,2015.0,Unprovoked,USA,Florida,Surfing,M,Lacerations to left hand,N,14:30
5961.0,2015.10.19,2015.0,Unprovoked,USA,Florida,Surfing,M,Left foot bitten,N,13:50
5960.0,2015.10.17,2015.0,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,F,FATAL,Y,13:50
5959.0,2015.10.17,2015.0,Invalid,USA,Hawaii,Surfing,M,Left foot bitten by eel,Unknown,19:20
5958.0,2015.10.17,2015.0,Unprovoked,USA,Hawaii,Swimming,M,Severe injuries to lower legs. Foot later surgically amputated.,N,11:30
5957.0,2015.10.13,2015.0,Boat,USA,California,Kayaking,M,"No injury, shark rammed kayak repeatedly",N,11:00
5956.0,2015.10.09,2015.0,Unprovoked,USA,South Carolina,Boogie,F,Laceration to forearm,N,16:20
5955.0,2015.10.09,2015.0,Unprovoked,USA,Hawaii,Surfing,M,"Left leg severed below the knee, defense injuries to left hand",N,10:25
5954.0,2015.10.08,2015.0,Unprovoked,MOZAMBIQUE,Inhambane Province,Fishing,M,"Arm severely injured, surgically amputated",N,10:25
5953.0,2015.10.07,2015.0,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,Foot injured,N,16:50
5952.0,2015.10.05,2015.0,Unprovoked,USA,Florida,Surfing,M,2 lacerations to ankle,N,13:00
5951.0,2015.10.05,2015.0,Unprovoked,USA,Texas,Wading,M,Foot & hands bitten,N,10:00
5950.0,2015.10.04,2015.0,Unprovoked,USA,Florida,Surfing,M,Severe lacerations to left hand,N,08:30
5949.0,2015.09.29,2015.0,Unprovoked,USA,Florida,Surfing,M,"Laceration to heel, puncture wounds to dorsum of foot",N,16:20
5948.0,2015.09.26,2015.0,Unprovoked,AUSTRALIA,Queensland,Snorkeling,F,Laceration to leg,N,16:00
5947.0,2015.09.24,2015.0,Boat,USA,California,Kayaking,M,"No injury, kayak damaged",N,10:45
5946.0,2015.09.20,2015.0,Unprovoked,USA,Florida,Surfing,M,Minor injury to left ankle,N,16:45
5945.0,2015.09.20,2015.0,Unprovoked,USA,Hawaii,Spearfishing,M,Severe laceration to left leg,N,15:52
5944.0,2015.09.20,2015.0,Unprovoked,USA,Florida,Wading,M,Significant injuries to leg,N,12:30
5943.0,2015.09.20,2015.0,Unprovoked,USA,Florida,Photographing,M,Injury to right hand / wrist,N,07:30
5942.0,2015.09.19,2015.0,Boat,USA,California,Kayaking,M,No injury,N,07:30
5941.0,2015.09.18,2015.0,Unprovoked,USA,Florida,Swimming,M,Lacerations to calf,N,19:00
5940.0,2015.09.17,2015.0,Unprovoked,USA,Florida,Surfing,M,Injury to right foot,N,15:00
5939.0,2015.09.08,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Minor laceration to hand,N,06:15
5938.0,2015.09.06,2015.0,Unprovoked,USA,California,Stand,F,"No injury, shark struck board, tossing her into the sea",N,17:30
5937.0,2015.09.05,2015.0,Provoked,USA,California,Kayaking,M,Laceration to dorsum of foot by hooked shark  PROVOKED INCIDENT,N,14:40
5936.0,2015.09.04,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Inuries to lower left leg & ankle,N,11:30
5935.0,2015.09.03,2015.0,Unprovoked,USA,South Carolina,Unknown,M,Right foot bitten,N,16:00
5934.0,2015.09.01,2015.0,Unprovoked,THAILAND,Phuket,Wading,F,Left foot & ankle bitten,N,08:30
5933.0,2015.09.00,2015.0,Unprovoked,FIJI,Unknown,Spearfishing,M,Leg bitten,N,08:30
5932.0,2015.08.29,2015.0,Unprovoked,USA,California,Surfing,F,"No injury, surfboard bitten",N,10:25
5931.0,2015.08.29,2015.0,Unprovoked,USA,California,Surfing,M,"No injury, shark struk sufer's leg and his board",N,10:00
5930.0,2015.08.22,2015.0,Invalid,USA,Florida,Unknown,M,Wound to right lower leg,Unknown,19:45
5929.0,2015.08.22,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Severe laceration to left buttock & thigh,N,17:10
5928.0,2015.08.20,2015.0,Unprovoked,USA,South Carolina,Surfing,M,"Injuries to left calf, arm and hand",N,12:30
5927.0,2015.08.19,2015.0,Unprovoked,USA,Florida,Walking,F,Lacerations to right leg,N,15:30
5926.0,2015.08.18,2015.0,Boat,USA,California,Kayaking,M,"No injury, kayak bitten",N,07:30
5925.0,2015.08.18,2015.0,Invalid,SPAIN,Alicante,Swimming,M,Minor injury when he attempted to touch a fish. ,Unknown,11:00
5924.0,2015.08.10,2015.0,Provoked,USA,California,Spearfishing,M,Right hand bitten  PROVOKED INCIDENT,N,08:00
5923.0,2015.07.31,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"Lacerations and puncture wounds to hip, thigh, arm and hand",N,06:00
5922.0,2015.07.28,2015.0,Unprovoked,COSTA RICA,Guanacaste,Surfing,M,Minor inuries to toes,N,06:00
5921.0,2015.07.27,2015.0,Unknown,AUSTRALIA,Victoria,Surfing,M,Injury to hand,Unknown,06:00
5920.0,2015.07.26,2015.0,Unprovoked,USA,Florida,Surfing,M,Minor injury to sole of foot,N,19:00
5919.0,2015.07.26,2015.0,Invalid,USA,South Carolina,Bathing,F,"2' cut to dorsum of foot, 2 puncture wounds to sole",Unknown,10:10
5918.0,2015.07.25,2015.0,Unprovoked,AUSTRALIA,Tasmania,Scallop,M,FATAL,Y,10:00
5917.0,2015.07.23,2015.0,Provoked,USA,California,Kayaking,M,No injury to occupant. Kayak bitten by gaffed shark. PROVOKED INCIDENT,N,10:00
5916.0,2015.07.23,2015.0,Unprovoked,AUSTRALIA,Victoria,Surfing,M,Left hand bitten,N,10:00
5915.0,2015.07.22,2015.0,Unprovoked,REUNION,Unknown,Surfing,M,Arm bitten,N,10:00
5914.0,2015.07.19,2015.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,No injury,N,10:00
5913.0,2015.07-10,2015.0,Unprovoked,USA,California,Surfing,M,"No injury, shark bumped & damaged board",N,08:45
5912.0,2015.07.08,2015.0,Invalid,USA,California,Treading,M,Laceration to back,Unknown,08:45
5911.0,2015.07.06,2015.0,Invalid,FRENCH POLYNESIA,Bora Bora,Swimming,M,Parallel lacerations to torso inconsistent with shark bite,Unknown,08:45
5910.0,2015.07.04,2015.0,Unprovoked,BAHAMAS,Grand Bahama Island,Spearfishing,F,Lacerations to lower leg & ankle,N,08:45
5909.0,2015.07.04,2015.0,Unprovoked,USA,North Carolina,Unknown,M,Lacerations to right hand & forearm,N,20:00
5908.0,2015.07.03,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"No injury, shark bit surfboard",N,09:00
5907.0,2015.07.02,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Significant injuries to lower legs,N,09:00
5906.0,2015.07.01,2015.0,Unprovoked,USA,North Carolina,Swimming,M,"Injuries to torso, hip, lower leg & hands",N,12:10
5905.0,2015.06.30,2015.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,Hand bitten,N,12:10
5904.0,2015.06.30,2015.0,Unprovoked,USA,South Carolina,Playing,M,Shallow lacerations & puncture to lateral left leg,N,18:05
5903.0,2015.06.27,2015.0,Unprovoked,USA,North Carolina,Swimming,M,"Injuries to right calf, buttock and both hands",N,16:00
5902.0,2015.06.27,2015.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,"Right leg severed, multiple lacerations to left leg",N,14:40
5901.0,2015.06.26,2015.0,Invalid,USA,Florida,Swimming,F,Minor lacerations to leg,Unknown,19:30
5900.0,2015.06.26,2015.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Surfing,M,Multiple lacerations to torso & leg,N,16:00
5899.0,2015.06.26,2015.0,Unprovoked,USA,South Carolina,Standing,M,Puncture wounds to foot,N,11:00
5898.0,2015.06.25,2015.0,Provoked,AUSTRALIA,Western Australia,Swimming,M,Minor lacerations to forearm when he grabbed shark by its tail     PROVOKED INCIDENT,N,11:00
5897.0,2015.06.25,2015.0,Unprovoked,USA,North Carolina,Surfing,M,Multiple lacerations to back,N,11:41
5896.0,2015.06.24,2015.0,Unprovoked,USA,North Carolina,Swimming,M,Minor injury to foot,N,12:25
5895.0,2015.06.24,2015.0,Invalid,AUSTRALIA,Western Australia,Surfing,F,"Bruises and abrasions to face, chin, chest, both shins & feet and cut to right hand when her surfboard was struck with force",N,09:30
5894.0,2015.06.23,2015.0,Unprovoked,USA,South Carolina,Standing,M,Minor injury to calf ,N,09:30
5893.0,2015.06.19,2015.0,Unprovoked,PUERTO RICO,Unknown,Spearfishing,M,Injury to hand,N,08:30
5892.0,2015.06.17,2015.0,Unprovoked,USA,Florida,Swimming,M,Minor injury to calf ,N,13:00
5891.0,2015.06.14,2015.0,Unprovoked,USA,North Carolina,Wading,M,Arm amputated below shoulder,N,17:51
5890.0,2015.06.14,2015.0,Unprovoked,USA,North Carolina,Wading,F,Left arm amputated at elbow & severe injury to leg,N,16:12
5889.0,2015.06.13,2015.0,Unprovoked,USA,California,Unknown,F,Severe laceration to leg,N,16:12
5888.0,2015.06.11,2015.0,Unprovoked,USA,North Carolina,Boogie,F,Minor lacerations to foot,N,12:45
5887.0,2015.06.07,2015.0,Unprovoked,USA,Florida,Playing,M,Lacerations to right calf,N,10:50
5886.0,2015.06.05,2015.0,Unprovoked,USA,Florida,Attempting,F,Puncture wound to finger,N,10:50
5885.0,2015.06.01,2015.0,Unprovoked,REUNION,Le Port,Surfing,M,Left forearm bitten,N,15:00
5884.0,2015.05.29,2015.0,Unprovoked,USA,Florida,Standing,F,Left foot bitten,N,15:00
5883.0,2015.05.29,2015.0,Unprovoked,USA,Florida,Wading,F,Minor lacerations to dorsum of right foot,N,13:45
5882.0,2015.05.25,2015.0,Unprovoked,FRENCH POLYNESIA,Rangiroa,Spearfishing,M,Lacerations to right forearm,N,08:00
5881.0,2015.05.24,2015.0,Unprovoked,USA,Florida,Swimming,F,"Puncture wounds to lower left leg and ankle, shallow lacerations to foot, deep laceration to Achilles tendon",N,08:00
5880.0,2015.05.20,2015.0,Unprovoked,USA,Florida,Surfing,M,2 puncture wounds to  dorsum of left foot,N,10:30
5879.0,2015.05.15,2015.0,Unprovoked,USA,South Carolina,Unknown,M,Laceration to foot ,N,14:15
